trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction
745,natural,n32_k21_crc_defined_linear_R2_3,41,13064597199686095492,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xc32b1045,0x61958805,6,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
746,natural,n32_k21_crc_defined_linear_R2_3,42,13217142083546031424,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x6483a955,0x7683e955,25,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
747,natural,n32_k21_crc_defined_linear_R2_3,43,133742094880056695,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xed087b78,0x76c43dbc,0,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
748,natural,n32_k21_crc_defined_linear_R2_3,44,2714824798549299773,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xabce5aa3,0x55cf5aa3,18,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
749,natural,n32_k21_crc_defined_linear_R2_3,45,16514599443364172393,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x177c25b6,0xbbe25b6,17,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
750,natural,n32_k21_crc_defined_linear_R2_3,46,16603911848968028217,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xe62894ff,0x730894f7,21,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
751,natural,n32_k21_crc_defined_linear_R2_3,47,18032256915003337543,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xd06e05be,0x68ae25b6,22,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
752,natural,n32_k21_crc_defined_linear_R2_3,48,8015585549299950205,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xc42c9e2a,0x6a165b2a,7,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
753,natural,n32_k21_crc_defined_linear_R2_3,49,9132538518085442224,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x841dabc7,0x4e0e6b8f,14,5,,2,6,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
754,natural,n32_k21_crc_defined_linear_R2_3,50,4802354568988153708,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xb87f5578,0x5c3f5478,17,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
755,natural,n32_k21_crc_defined_linear_R2_3,51,12033160259189482807,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x219c3f63,0x14ce1f63,9,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
756,natural,n32_k21_crc_defined_linear_R2_3,52,5122305440384015644,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xb172a5d5,0x5839a4d5,16,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
757,natural,n32_k21_crc_defined_linear_R2_3,53,180191602988273756,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xd7dad012,0x6fdad012,27,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
758,natural,n32_k21_crc_defined_linear_R2_3,54,9457273652510507328,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x54027357,0x2a013bab,2,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
759,natural,n32_k21_crc_defined_linear_R2_3,55,17277621078300901176,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x22d25ccf,0x11692e4f,6,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
760,natural,n32_k21_crc_defined_linear_R2_3,56,13624478672994652819,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xd68ba283,0x6b0b8693,23,3,,2,4,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
761,natural,n32_k21_crc_defined_linear_R2_3,57,5757561946990646101,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xc6dc9bd7,0x7beecce7,4,5,,2,6,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
762,natural,n32_k21_crc_defined_linear_R2_3,58,10729706217042687017,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x7d02d9,0x3e857d,2,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
763,natural,n32_k21_crc_defined_linear_R2_3,59,8686672565938284312,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x5a2d13b,0x5a2d93b,31,1,,2,2,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
764,natural,n32_k21_crc_defined_linear_R2_3,60,15569315242774511294,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xf9cd72,0x6f4cd72,16,4,,2,5,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
765,natural,n32_k21_crc_defined_linear_R2_3,61,17643489809705627629,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x2c1221b,0x162801b,9,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
766,natural,n32_k21_crc_defined_linear_R2_3,62,9733481845947103262,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0x8551f462,0x551f4e0,31,2,,2,3,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
767,natural,n32_k21_crc_defined_linear_R2_3,63,16833511888312440357,0,0,crc_defined_linear,R2_3,32,21,0.65625,1,20,0.05,0xaa22940,0x5510940,13,0,,2,1,20000000,False,False,1000000,1500,2097152,"0xa00001,0x1400002,0x2800004,0x5000008,0xa000010,0x14000020,0x28000040,0x50000080,0xa0000100,0x40a00200,0x81400400,0x2200800,0x4401000,0x8802000,0x11004000,0x22008000,0x44010000,0x88020000,0x10a40000,0x21480000,0x42900000","0x240a01,0x481402,0x942205,0x108440a,0x2108814,0x4011028,0x8022050,0x100440a0,0x20088140,0x40110280,0x80020500",systematic cyclic code from degree-11 polynomial 0x805
768,natural,n32_k24_crc_defined_linear_R3_4,0,16354615002132540634,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x31fdce92,0x18feee92,12,0,,2,1,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
769,natural,n32_k24_crc_defined_linear_R3_4,1,11169740785873140180,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x60f5e543,0x3075e543,23,0,,2,1,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
770,natural,n32_k24_crc_defined_linear_R3_4,2,12422605372875811572,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x47a3b2f3,0x23d1d973,4,0,,2,1,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
771,natural,n32_k24_crc_defined_linear_R3_4,3,16899781896250478179,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x2c7c1ddb,0x161e0edb,5,2,,2,3,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
772,natural,n32_k24_crc_defined_linear_R3_4,4,13788618806344993102,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x85784dd9,0x42bc2669,3,1,,2,2,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
773,natural,n32_k24_crc_defined_linear_R3_4,5,14858862084069631929,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x966fbaf1,0x4f3ffaf0,20,3,,2,4,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
774,natural,n32_k24_crc_defined_linear_R3_4,6,17268323997477528486,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0xb6e13877,0x566138f7,28,2,,2,3,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
775,natural,n32_k24_crc_defined_linear_R3_4,7,6328568570231714088,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x4e38c9e0,0x2718cbe0,20,1,,2,2,20000000,False,True,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
776,natural,n32_k24_crc_defined_linear_R3_4,8,12993470431535567893,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x3da25a0f,0x3ed3bd3f,6,6,,2,7,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
777,natural,n32_k24_crc_defined_linear_R3_4,9,17886379789711106676,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x71f66a0,0x387b2a0,9,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
778,natural,n32_k24_crc_defined_linear_R3_4,10,17809327219432198940,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0xcec4941f,0x762141f,15,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
779,natural,n32_k24_crc_defined_linear_R3_4,11,12579984389074530311,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0xffb1a275,0x5fd8d135,5,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
780,natural,n32_k24_crc_defined_linear_R3_4,12,11728422843629008659,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x4efcfdd5,0x77a7ed5,6,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
781,natural,n32_k24_crc_defined_linear_R3_4,13,4957903678159797289,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0xac59ec6e,0x562cf637,3,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
782,natural,n32_k24_crc_defined_linear_R3_4,14,15613256210233849283,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x5fca4519,0x2fe42289,3,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
783,natural,n32_k24_crc_defined_linear_R3_4,15,14398506945668462777,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0xdcb156ba,0x6e588bba,8,1,,2,2,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
784,natural,n32_k24_crc_defined_linear_R3_4,16,6293897824049754203,0,0,crc_defined_linear,R3_4,32,24,0.75,1,20,0.05,0x724b32f7,0x29259957,5,2,,2,3,20000000,False,False,1000000,1500,16777216,"0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000","0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0",systematic cyclic code from degree-8 polynomial 0x107
