trial_id	n	k	a	y	tx	generator_rows	parity_check_rows	max_generated_attempts	run_exhaustive	run_branch	branch_node_cap	branch_time_ms
798	32	24	19	0x73545d53	0xe288bba3	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
799	32	24	19	0x74e2acaa	0xf4e2bcaa	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
800	32	24	19	0x2376a11e	0x46f6a11e	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
801	32	24	19	0x2f107782	0x5e606d82	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
802	32	24	19	0x62e8d38	0xc5d0a64	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
803	32	24	19	0x5335354e	0xa66b6b4e	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
804	32	24	19	0x7a983fca	0xba983fca	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
805	32	24	19	0x181965b5	0x702365bd	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
806	32	24	19	0x459b3d67	0x8b367ad3	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
807	32	24	19	0x6c707ed6	0xd8e0fd96	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
808	32	24	19	0x60da4e46	0xc4364e46	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
809	32	24	19	0x4877f575	0x90eff575	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
810	32	24	19	0x43229e1d	0xa6457e5d	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
811	32	24	19	0x36eaf413	0x6dd56a27	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
812	32	24	19	0x32beca6c	0x557d956c	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
813	32	24	19	0x19796e75	0x32d2dced	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
814	32	24	19	0xf5058df	0x14b0a1ff	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
815	32	24	19	0x7b42d1ab	0xf64ad1ab	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
816	32	24	19	0x68f61040	0xd0fe1040	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
817	32	24	19	0x22a37f6f	0x4546eed7	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
818	32	24	19	0x62839943	0xc5079c43	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
819	32	24	19	0x51956ff6	0xd1957ef6	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
820	32	24	19	0x6afe1dde	0xeafe1dde	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
821	32	24	19	0xc598e60	0x8b32e60	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
822	32	24	19	0x9caa99	0x1395531	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
823	32	24	19	0x58c73d16	0xb8cf3d16	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
824	32	24	19	0x2e1c9bfc	0x5cb99bfc	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
825	32	24	19	0x7a0df76e	0xf48df76a	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
826	32	24	19	0x5d1b4e75	0xba361ced	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
827	32	24	19	0x75411cd7	0xca811ed7	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
828	32	24	19	0xdd6bca6	0x1b96bca7	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
829	32	24	19	0x99be7a6	0x199ba3a6	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
830	32	24	19	0xfedd51	0x1eedd51	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
831	32	24	19	0x7a3a971d	0x7476873d	0x7000001,0xe000002,0x1c000004,0x38000008,0x70000010,0xe0000020,0xc7000040,0x89000080,0x15000100,0x2a000200,0x54000400,0xa8000800,0x57001000,0xae002000,0x5b004000,0xb6008000,0x6b010000,0xd6020000,0xab040000,0x51080000,0xa2100000,0x43200000,0x86400000,0xb800000	0x1ad51c1,0x2f7f243,0x442b547,0x8856a8e,0x100ad51c,0x2015aa38,0x402b5470,0x8056a8e0	20000000	0	0	1000000	1500
832	32	26	19	0x352e7998	0x6a5cf33a	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
833	32	26	19	0x6c045e91	0xd80c3511	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
834	32	26	19	0x562eb10f	0xac2eb10f	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
835	32	26	19	0x89258a6	0x1124b287	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
836	32	26	19	0x3e88a6e2	0x7b30a6e2	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
837	32	26	19	0xa4d00b0	0x124d00a0	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
838	32	26	19	0x73b19b41	0xe7633541	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
839	32	26	19	0x1253c2f4	0x2253d2f6	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	1	1000000	1500
840	32	26	19	0x7b5e799e	0x7f5ed99e	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
841	32	26	19	0x548155c3	0xd4d15593	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
842	32	26	19	0x49151720	0x922a9720	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
843	32	26	19	0x456a8c3d	0x8bdd187d	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
844	32	26	19	0x651c2901	0x8a342901	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
845	32	26	19	0x35bbaff	0x435bbaf7	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
846	32	26	19	0x25cd7880	0x45cdf880	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
847	32	26	19	0x4db854bf	0x9b7054bf	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
848	32	26	19	0xe9ab5f3	0x1e9ab4f3	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
849	32	26	19	0x5486d400	0xaa8ed400	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
850	32	26	19	0x2a8d13f0	0x554d17f0	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
851	32	26	19	0x5021ebec	0xa4456bec	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
852	32	26	19	0x4441da7b	0x88c35a78	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
853	32	26	19	0x5254c6b6	0xa4a446b6	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
854	32	26	19	0x7676aad1	0xccedaad1	0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117,0x30003,0x50005,0x90006,0x110011,0x210012,0x410014,0x810017,0x1010101,0x2010102,0x4010104,0x8010107,0x10010110,0x20010113,0x40010115,0x80010116	0xaaaaaaaa,0xcccccccc,0xf0f0f0f0,0xff00ff00,0xffff0000,0xffffffff	20000000	0	0	1000000	1500
